RTO,Month,Domestic Guest Nights ,International Guest Nights ,Total Guest Nights 
Rotorua,Sept-19," 96,865 "," 58,661 "," 155,526 "
Taupo,Jan-00," 110,400 "," 31,491 "," 141,891 "
Taupo,Feb-00," 56,137 "," 35,261 "," 91,397 "
Taupo,Mar-00," 60,327 "," 28,658 "," 89,052 "
Taupo,Apr-00," 75,928 "," 17,892 "," 93,819 "
Taupo,May-00," 40,783 "," 10,012 "," 50,795 "
Taupo,Jun-00," 47,826 "," 7,584 "," 55,410 "
Taupo,Jul-00," 67,535 "," 9,642 "," 77,180 "
Taupo,Aug-00," 52,916 "," 9,993 "," 62,907 "
Taupo,Sept-00," 70,243 "," 8,329 "," 78,574 "
Taupo,Oct-00," 63,259 "," 13,909 "," 77,167 "
Taupo,Nov-00," 55,771 "," 22,976 "," 78,748 "
Taupo,Dec-00," 80,201 "," 23,697 "," 103,898 "
Taupo,Jan-01," 101,907 "," 34,391 "," 136,298 "
Taupo,Feb-01," 58,538 "," 35,857 "," 94,525 "
Taupo,Mar-01," 66,004 "," 31,335 "," 97,390 "
Taupo,Apr-01," 69,809 "," 19,136 "," 88,945 "
Taupo,May-01," 39,852 "," 10,142 "," 49,994 "
Taupo,Jun-01," 46,894 "," 8,517 "," 55,409 "
Taupo,Jul-01," 64,082 "," 10,077 "," 74,159 "
Taupo,Aug-01," 54,274 "," 9,957 "," 64,231 "
Taupo,Sept-01," 65,834 "," 11,564 "," 77,396 "
Taupo,Oct-01," 62,453 "," 16,621 "," 79,074 "
Taupo,Nov-01," 57,719 "," 21,355 "," 79,075 "
Taupo,Dec-01," 78,124 "," 29,349 "," 107,474 "
Taupo,Jan-02," 100,022 "," 33,624 "," 133,645 "
Taupo,Feb-02," 59,534 "," 39,909 "," 99,455 "
Taupo,Mar-02," 71,728 "," 36,209 "," 107,937 "
Taupo,Apr-02," 62,114 "," 22,550 "," 84,664 "
Taupo,May-02," 45,659 "," 15,382 "," 61,040 "
Taupo,Jun-02," 46,365 "," 12,920 "," 59,284 "
Taupo,Jul-02," 64,749 "," 15,318 "," 80,067 "
Taupo,Aug-02," 56,617 "," 13,910 "," 70,526 "
Taupo,Sept-02," 63,316 "," 12,891 "," 76,207 "
Taupo,Oct-02," 63,103 "," 20,416 "," 83,547 "
Taupo,Nov-02," 56,056 "," 29,120 "," 85,181 "
Taupo,Dec-02," 76,076 "," 35,843 "," 111,918 "
Taupo,Jan-03," 98,911 "," 40,690 "," 139,602 "
Taupo,Feb-03," 60,830 "," 43,778 "," 104,608 "
Taupo,Mar-03," 63,427 "," 39,621 "," 103,048 "
Taupo,Apr-03," 72,789 "," 26,001 "," 98,790 "
Taupo,May-03," 46,669 "," 13,897 "," 60,575 "
Taupo,Jun-03," 40,969 "," 10,999 "," 51,968 "
Taupo,Jul-03," 68,145 "," 17,261 "," 85,406 "
Taupo,Aug-03," 55,088 "," 13,709 "," 68,797 "
Taupo,Sept-03," 64,979 "," 15,831 "," 80,809 "
Taupo,Oct-03," 62,612 "," 18,640 "," 81,346 "
Taupo,Nov-03," 55,570 "," 26,887 "," 82,458 "
Taupo,Dec-03," 71,574 "," 34,458 "," 106,031 "
Taupo,Jan-04," 90,759 "," 42,900 "," 133,658 "
Taupo,Feb-04," 63,197 "," 40,347 "," 103,545 "
Taupo,Mar-04," 64,226 "," 41,463 "," 105,688 "
Taupo,Apr-04," 71,171 "," 24,516 "," 95,731 "
Taupo,May-04," 41,171 "," 12,412 "," 53,585 "
Taupo,Jun-04," 50,456 "," 11,846 "," 62,302 "
Taupo,Jul-04," 74,636 "," 15,651 "," 90,288 "
Taupo,Aug-04," 57,018 "," 13,809 "," 70,826 "
Taupo,Sept-04," 70,424 "," 16,890 "," 87,315 "
Taupo,Oct-04," 66,446 "," 17,496 "," 83,943 "
Taupo,Nov-04," 55,526 "," 32,472 "," 87,998 "
Taupo,Dec-04," 68,388 "," 37,237 "," 105,625 "
Taupo,Jan-05," 98,843 "," 43,881 "," 142,724 "
Taupo,Feb-05," 62,305 "," 42,537 "," 104,841 "
Taupo,Mar-05," 74,273 "," 43,914 "," 118,188 "
Taupo,Apr-05," 61,193 "," 29,300 "," 90,492 "
Taupo,May-05," 40,812 "," 15,776 "," 56,588 "
Taupo,Jun-05," 47,388 "," 14,887 "," 62,276 "
Taupo,Jul-05," 67,260 "," 24,516 "," 91,778 "
Taupo,Aug-05," 52,014 "," 12,902 "," 64,917 "
Taupo,Sept-05," 59,440 "," 13,952 "," 73,391 "
Taupo,Oct-05," 64,248 "," 17,768 "," 82,016 "
Taupo,Nov-05," 53,625 "," 31,159 "," 84,785 "
Taupo,Dec-05," 70,746 "," 31,313 "," 102,060 "
Taupo,Jan-06," 89,852 "," 39,670 "," 129,520 "
Taupo,Feb-06," 61,039 "," 44,120 "," 105,158 "
Taupo,Mar-06," 64,337 "," 39,986 "," 104,324 "
Taupo,Apr-06," 68,499 "," 24,597 "," 93,095 "
Taupo,May-06," 38,145 "," 16,490 "," 54,634 "
Taupo,Jun-06," 44,302 "," 10,702 "," 55,003 "
Taupo,Jul-06," 67,167 "," 12,805 "," 79,972 "
Taupo,Aug-06," 51,904 "," 12,679 "," 64,583 "
Taupo,Sept-06," 66,737 "," 12,204 "," 78,941 "
Taupo,Oct-06," 61,236 "," 19,978 "," 81,213 "
Taupo,Nov-06," 58,600 "," 38,610 "," 97,209 "
Taupo,Dec-06," 65,907 "," 32,140 "," 98,047 "
Taupo,Jan-07," 92,219 "," 42,237 "," 134,457 "
Taupo,Feb-07," 63,335 "," 43,573 "," 106,909 "
Taupo,Mar-07," 59,621 "," 42,940 "," 102,561 "
Taupo,Apr-07," 64,653 "," 25,570 "," 90,224 "
Taupo,May-07," 42,515 "," 14,068 "," 56,583 "
Taupo,Jun-07," 45,991 "," 9,760 "," 55,751 "
Taupo,Jul-07," 62,771 "," 13,166 "," 75,939 "
Taupo,Aug-07," 54,152 "," 11,312 "," 65,463 "
Taupo,Sept-07," 63,497 "," 13,696 "," 77,192 "
Taupo,Oct-07," 54,917 "," 19,638 "," 74,556 "
Taupo,Nov-07," 53,471 "," 27,484 "," 80,954 "
Taupo,Dec-07," 61,299 "," 29,541 "," 90,839 "
Taupo,Jan-08," 88,029 "," 42,207 "," 130,236 "
Taupo,Feb-08," 57,970 "," 43,517 "," 101,487 "
Taupo,Mar-08," 64,623 "," 36,702 "," 101,326 "
Taupo,Apr-08," 58,065 "," 21,164 "," 79,229 "
Taupo,May-08," 44,417 "," 14,744 "," 59,161 "
Taupo,Jun-08," 39,341 "," 9,631 "," 48,972 "
Taupo,Jul-08," 55,245 "," 13,762 "," 69,007 "
Taupo,Aug-08," 48,967 "," 14,160 "," 63,127 "
Taupo,Sept-08," 55,759 "," 14,100 "," 69,859 "
Taupo,Oct-08," 68,029 "," 18,381 "," 86,410 "
Taupo,Nov-08," 53,595 "," 27,714 "," 81,310 "
Taupo,Dec-08," 60,301 "," 33,326 "," 93,627 "
Taupo,Jan-09," 82,083 "," 43,605 "," 125,688 "
Taupo,Feb-09," 53,867 "," 42,746 "," 96,614 "
Taupo,Mar-09," 54,723 "," 41,563 "," 96,285 "
Taupo,Apr-09," 60,871 "," 29,691 "," 90,562 "
Taupo,May-09," 40,794 "," 17,033 "," 57,827 "
Taupo,Jun-09," 35,899 "," 13,150 "," 49,049 "
Taupo,Jul-09," 58,995 "," 18,135 "," 77,131 "
Taupo,Aug-09," 46,855 "," 15,245 "," 62,100 "
Taupo,Sept-09," 54,108 "," 15,478 "," 69,586 "
Taupo,Oct-09," 58,272 "," 21,500 "," 79,773 "
Taupo,Nov-09," 45,659 "," 34,464 "," 80,123 "
Taupo,Dec-09," 59,842 "," 36,248 "," 96,089 "
Taupo,Jan-10," 89,932 "," 42,096 "," 132,027 "
Taupo,Feb-10," 53,570 "," 41,996 "," 95,566 "
Taupo,Mar-10," 55,087 "," 38,989 "," 94,076 "
Taupo,Apr-10," 57,888 "," 25,897 "," 83,785 "
Taupo,May-10," 35,372 "," 16,514 "," 51,886 "
Taupo,Jun-10," 38,784 "," 12,192 "," 50,976 "
Taupo,Jul-10," 55,856 "," 17,366 "," 73,222 "
Taupo,Aug-10," 40,149 "," 14,678 "," 54,827 "
Taupo,Sept-10," 49,532 "," 14,163 "," 63,695 "
Taupo,Oct-10," 59,162 "," 19,820 "," 78,981 "
Taupo,Nov-10," 51,029 "," 23,908 "," 74,937 "
Taupo,Dec-10," 59,437 "," 32,325 "," 91,762 "
Taupo,Jan-11," 86,546 "," 46,428 "," 132,974 "
Taupo,Feb-11," 53,831 "," 41,759 "," 95,590 "
Taupo,Mar-11," 55,597 "," 36,350 "," 91,946 "
Taupo,Apr-11," 66,727 "," 22,658 "," 89,385 "
Taupo,May-11," 34,799 "," 15,498 "," 50,297 "
Taupo,Jun-11," 40,123 "," 11,427 "," 51,550 "
Taupo,Jul-11," 57,425 "," 15,548 "," 72,973 "
Taupo,Aug-11," 52,872 "," 11,869 "," 64,741 "
Taupo,Sept-11," 43,515 "," 28,141 "," 71,656 "
Taupo,Oct-11," 48,368 "," 25,954 "," 74,322 "
Taupo,Nov-11," 51,278 "," 28,112 "," 79,390 "
Taupo,Dec-11," 59,596 "," 35,586 "," 95,182 "
Taupo,Jan-12," 80,389 "," 45,588 "," 125,977 "
Taupo,Feb-12," 55,335 "," 42,766 "," 98,101 "
Taupo,Mar-12," 55,859 "," 36,519 "," 92,378 "
Taupo,Apr-12," 53,351 "," 26,780 "," 80,131 "
Taupo,May-12," 35,266 "," 16,527 "," 51,794 "
Taupo,Jun-12," 39,555 "," 14,558 "," 54,113 "
Taupo,Jul-12," 52,742 "," 14,594 "," 67,336 "
Taupo,Aug-12," 39,617 "," 13,063 "," 52,681 "
Taupo,Sept-12," 52,144 "," 14,320 "," 66,464 "
Taupo,Oct-12," 55,805 "," 21,032 "," 76,837 "
Taupo,Nov-12," 49,908 "," 26,709 "," 76,617 "
Taupo,Dec-12," 59,871 "," 34,470 "," 94,341 "
Taupo,Jan-13," 82,546 "," 44,437 "," 126,983 "
Taupo,Feb-13," 56,399 "," 43,084 "," 99,482 "
Taupo,Mar-13," 64,664 "," 39,917 "," 104,581 "
Taupo,Apr-13," 50,197 "," 28,163 "," 78,361 "
Taupo,May-13," 36,572 "," 17,324 "," 53,896 "
Taupo,Jun-13," 37,453 "," 12,658 "," 50,111 "
Taupo,Jul-13," 61,261 "," 14,529 "," 75,790 "
Taupo,Aug-13," 46,850 "," 13,340 "," 60,190 "
Taupo,Sept-13," 52,550 "," 13,878 "," 66,428 "
Taupo,Oct-13," 55,210 "," 21,308 "," 76,519 "
Taupo,Nov-13," 50,199 "," 28,477 "," 78,676 "
Taupo,Dec-13," 60,190 "," 37,084 "," 97,273 "
Taupo,Jan-14," 81,956 "," 45,754 "," 127,710 "
Taupo,Feb-14," 59,618 "," 43,844 "," 103,462 "
Taupo,Mar-14," 50,929 "," 35,173 "," 86,102 "
Taupo,Apr-14," 62,974 "," 27,113 "," 90,088 "
Taupo,May-14," 42,817 "," 15,304 "," 58,121 "
Taupo,Jun-14," 35,894 "," 11,009 "," 46,903 "
Taupo,Jul-14," 55,901 "," 16,061 "," 71,963 "
Taupo,Aug-14," 48,932 "," 13,108 "," 62,040 "
Taupo,Sept-14," 53,369 "," 18,147 "," 71,516 "
Taupo,Oct-14," 59,477 "," 21,941 "," 81,418 "
Taupo,Nov-14," 51,564 "," 28,353 "," 79,917 "
Taupo,Dec-14," 60,264 "," 38,829 "," 99,093 "
Taupo,Jan-15," 79,933 "," 50,297 "," 130,229 "
Taupo,Feb-15," 55,490 "," 44,904 "," 100,394 "
Taupo,Mar-15," 55,325 "," 39,209 "," 94,534 "
Taupo,Apr-15," 61,768 "," 29,634 "," 91,402 "
Taupo,May-15," 43,532 "," 17,386 "," 60,918 "
Taupo,Jun-15," 35,911 "," 12,369 "," 48,280 "
Taupo,Jul-15," 63,558 "," 15,910 "," 79,469 "
Taupo,Aug-15," 50,254 "," 12,900 "," 63,154 "
Taupo,Sept-15," 55,635 "," 15,377 "," 71,012 "
Taupo,Oct-15," 62,561 "," 19,723 "," 82,284 "
Taupo,Nov-15," 49,427 "," 31,525 "," 80,952 "
Taupo,Dec-15," 68,611 "," 36,673 "," 105,284 "
Taupo,Jan-16," 90,003 "," 45,931 "," 135,934 "
Taupo,Feb-16," 61,827 "," 47,469 "," 109,296 "
Taupo,Mar-16," 64,217 "," 47,923 "," 112,139 "
Taupo,Apr-16," 57,052 "," 32,049 "," 89,101 "
Taupo,May-16," 33,038 "," 17,993 "," 51,031 "
Taupo,Jun-16," 41,155 "," 14,540 "," 55,694 "
Taupo,Jul-16," 61,871 "," 21,861 "," 83,732 "
Taupo,Aug-16," 52,390 "," 17,637 "," 70,027 "
Taupo,Sept-16," 62,156 "," 22,261 "," 84,418 "
Taupo,Oct-16," 63,026 "," 27,784 "," 90,810 "
Taupo,Nov-16," 48,907 "," 39,941 "," 88,848 "
Taupo,Dec-16," 65,892 "," 47,524 "," 113,416 "
Taupo,Jan-17," 92,944 "," 52,446 "," 145,390 "
Taupo,Feb-17," 60,418 "," 50,018 "," 110,436 "
Taupo,Mar-17," 60,760 "," 45,185 "," 105,945 "
Taupo,Apr-17," 66,562 "," 39,016 "," 105,578 "
Taupo,May-17," 36,038 "," 19,903 "," 55,941 "
Taupo,Jun-17," 46,070 "," 21,504 "," 67,574 "
Taupo,Jul-17," 62,463 "," 23,670 "," 86,133 "
Taupo,Aug-17," 47,927 "," 19,636 "," 67,563 "
Taupo,Sept-17," 58,551 "," 20,775 "," 79,326 "
Taupo,Oct-17," 65,534 "," 28,192 "," 93,726 "
Taupo,Nov-17," 55,349 "," 40,432 "," 95,781 "
Taupo,Dec-17," 74,720 "," 54,637 "," 129,357 "
Taupo,Jan-18," 91,002 "," 61,721 "," 152,723 "
Taupo,Feb-18," 63,823 "," 52,150 "," 115,973 "
Taupo,Mar-18," 66,345 "," 53,251 "," 119,596 "
Taupo,Apr-18," 60,385 "," 35,174 "," 95,558 "
Taupo,May-18," 40,008 "," 20,614 "," 60,622 "
Taupo,Jun-18," 47,367 "," 17,215 "," 64,582 "
Taupo,Jul-18," 62,704 "," 23,162 "," 85,866 "
Taupo,Aug-18," 50,916 "," 20,816 "," 71,731 "
Taupo,Sept-18," 61,107 "," 21,834 "," 82,941 "
Taupo,Oct-18," 67,512 "," 26,656 "," 94,168 "
Taupo,Nov-18," 53,043 "," 40,220 "," 93,263 "
Taupo,Dec-18," 72,793 "," 50,775 "," 123,568 "
Taupo,Jan-19," 91,420 "," 56,300 "," 147,720 "
Taupo,Feb-19," 53,375 "," 52,428 "," 105,803 "
Taupo,Mar-19," 60,323 "," 46,421 "," 106,744 "
Taupo,Apr-19," 68,738 "," 33,070 "," 101,808 "
Taupo,May-19," 42,094 "," 18,941 "," 61,036 "
Taupo,Jun-19," 44,327 "," 14,486 "," 58,813 "
Taupo,Jul-19," 58,694 "," 19,320 "," 78,014 "
Taupo,Aug-19," 50,634 "," 17,188 "," 67,822 "
Taupo,Sept-19," 59,530 "," 18,298 "," 77,828 "
Whakatane-Kawerau,Jan-00," 61,997 "," 2,832 "," 64,829 "
Whakatane-Kawerau,Feb-00, ... , ... ," 17,183 "
Whakatane-Kawerau,Mar-00, ... , ... ," 13,412 "
Whakatane-Kawerau,Apr-00," 12,576 "," 1,613 "," 14,189 "
Whakatane-Kawerau,May-00, ... , ... ," 8,241 "
Whakatane-Kawerau,Jun-00, ... , ... ," 8,155 "
Whakatane-Kawerau,Jul-00," 7,425 ", 848 ," 8,447 "
Whakatane-Kawerau,Aug-00, ... , ... ," 7,995 "
Whakatane-Kawerau,Sept-00, ... , ... ," 9,920 "
Whakatane-Kawerau,Oct-00," 10,097 "," 1,110 "," 11,207 "
Whakatane-Kawerau,Nov-00, ... , ... ," 10,456 "
Whakatane-Kawerau,Dec-00, ... , ... ," 31,052 "
Whakatane-Kawerau,Jan-01," 70,448 "," 2,702 "," 73,149 "
Whakatane-Kawerau,Feb-01, ... , ... ," 18,340 "
Whakatane-Kawerau,Mar-01, ... , ... ," 15,764 "
Whakatane-Kawerau,Apr-01," 13,091 "," 2,039 "," 15,130 "
Whakatane-Kawerau,May-01, ... , ... ," 8,549 "
Whakatane-Kawerau,Jun-01, ... , ... ," 8,338 "
Whakatane-Kawerau,Jul-01," 8,962 ", 772 ," 9,734 "
Whakatane-Kawerau,Aug-01, ... , ... ," 7,064 "
Whakatane-Kawerau,Sept-01, ... , ... ," 9,866 "
Whakatane-Kawerau,Oct-01," 9,950 "," 1,366 "," 11,316 "
Whakatane-Kawerau,Nov-01, ... , ... ," 11,153 "
Whakatane-Kawerau,Dec-01, ... , ... ," 28,817 "
Whakatane-Kawerau,Jan-02," 66,524 "," 2,959 "," 69,483 "
Whakatane-Kawerau,Feb-02, ... , ... ," 19,642 "
Whakatane-Kawerau,Mar-02, ... , ... ," 21,157 "
Whakatane-Kawerau,Apr-02," 10,637 "," 2,138 "," 12,775 "
Whakatane-Kawerau,May-02, ... , ... ," 10,433 "
Whakatane-Kawerau,Jun-02, ... , ... ," 9,626 "
Whakatane-Kawerau,Jul-02," 8,053 ", 640 ," 8,693 "
Whakatane-Kawerau,Aug-02, ... , ... ," 7,930 "
Whakatane-Kawerau,Sept-02, ... , ... ," 9,168 "
Whakatane-Kawerau,Oct-02," 10,938 "," 1,941 "," 12,879 "
Whakatane-Kawerau,Nov-02, ... , ... ," 11,559 "
Whakatane-Kawerau,Dec-02, ... , ... ," 31,248 "
Whakatane-Kawerau,Jan-03," 63,203 "," 4,122 "," 67,325 "
Whakatane-Kawerau,Feb-03, ... , ... ," 19,037 "
Whakatane-Kawerau,Mar-03, ... , ... ," 16,648 "
Whakatane-Kawerau,Apr-03," 13,911 "," 2,367 "," 16,279 "
Whakatane-Kawerau,May-03, ... , ... ," 10,584 "
Whakatane-Kawerau,Jun-03, ... , ... ," 8,222 "
Whakatane-Kawerau,Jul-03," 9,084 "," 1,039 "," 10,122 "
Whakatane-Kawerau,Aug-03, ... , ... ," 8,552 "
Whakatane-Kawerau,Sept-03, ... , ... ," 11,217 "
Whakatane-Kawerau,Oct-03," 11,049 "," 1,572 "," 12,632 "
Whakatane-Kawerau,Nov-03, ... , ... ," 11,831 "
Whakatane-Kawerau,Dec-03, ... , ... ," 31,282 "
Whakatane-Kawerau,Jan-04," 66,449 "," 3,900 "," 70,348 "
Whakatane-Kawerau,Feb-04, ... , ... ," 19,029 "
Whakatane-Kawerau,Mar-04, ... , ... ," 17,832 "
Whakatane-Kawerau,Apr-04," 13,625 "," 3,502 "," 17,128 "
Whakatane-Kawerau,May-04, ... , ... ," 10,541 "
Whakatane-Kawerau,Jun-04, ... , ... ," 9,998 "
Whakatane-Kawerau,Jul-04," 10,598 "," 1,506 "," 12,104 "
Whakatane-Kawerau,Aug-04, ... , ... ," 11,213 "
Whakatane-Kawerau,Sept-04, ... , ... ," 12,831 "
Whakatane-Kawerau,Oct-04," 10,667 "," 2,335 "," 13,003 "
Whakatane-Kawerau,Nov-04, ... , ... ," 13,817 "
Whakatane-Kawerau,Dec-04, ... , ... ," 31,071 "
Whakatane-Kawerau,Jan-05," 78,778 "," 11,632 "," 90,410 "
Whakatane-Kawerau,Feb-05, ... , ... ," 19,381 "
Whakatane-Kawerau,Mar-05, ... , ... ," 20,816 "
Whakatane-Kawerau,Apr-05," 13,133 "," 3,007 "," 16,141 "
Whakatane-Kawerau,May-05, ... , ... ," 11,200 "
Whakatane-Kawerau,Jun-05, ... , ... ," 10,543 "
Whakatane-Kawerau,Jul-05," 8,615 "," 2,159 "," 10,774 "
Whakatane-Kawerau,Aug-05, ... , ... ," 8,527 "
Whakatane-Kawerau,Sept-05, ... , ... ," 12,515 "
Whakatane-Kawerau,Oct-05," 11,368 "," 2,446 "," 13,813 "
Whakatane-Kawerau,Nov-05, ... , ... ," 12,149 "
Whakatane-Kawerau,Dec-05, ... , ... ," 30,354 "
Whakatane-Kawerau,Jan-06," 62,578 "," 10,160 "," 72,739 "
Whakatane-Kawerau,Feb-06, ... , ... ," 21,404 "
Whakatane-Kawerau,Mar-06, ... , ... ," 18,644 "
Whakatane-Kawerau,Apr-06," 14,127 "," 3,271 "," 17,399 "
Whakatane-Kawerau,May-06, ... , ... ," 10,127 "
Whakatane-Kawerau,Jun-06, ... , ... ," 11,135 "
Whakatane-Kawerau,Jul-06," 10,739 "," 2,334 "," 13,073 "
Whakatane-Kawerau,Aug-06, ... , ... ," 9,562 "
Whakatane-Kawerau,Sept-06, ... , ... ," 11,355 "
Whakatane-Kawerau,Oct-06," 12,291 "," 2,752 "," 15,043 "
Whakatane-Kawerau,Nov-06, ... , ... ," 15,773 "
Whakatane-Kawerau,Dec-06, ... , ... ," 36,924 "
Whakatane-Kawerau,Jan-07," 67,545 "," 10,791 "," 78,336 "
Whakatane-Kawerau,Feb-07, ... , ... ," 27,876 "
Whakatane-Kawerau,Mar-07, ... , ... ," 21,802 "
Whakatane-Kawerau,Apr-07," 17,465 "," 3,959 "," 21,425 "
Whakatane-Kawerau,May-07, ... , ... ," 12,331 "
Whakatane-Kawerau,Jun-07, ... , ... ," 11,894 "
Whakatane-Kawerau,Jul-07," 10,741 "," 1,565 "," 12,307 "
Whakatane-Kawerau,Aug-07, ... , ... ," 9,330 "
Whakatane-Kawerau,Sept-07, ... , ... ," 11,886 "
Whakatane-Kawerau,Oct-07," 11,344 "," 2,918 "," 14,262 "
Whakatane-Kawerau,Nov-07," 10,760 "," 2,810 "," 13,570 "
Whakatane-Kawerau,Dec-07," 32,916 "," 6,009 "," 38,925 "
Whakatane-Kawerau,Jan-08," 58,870 "," 7,302 "," 66,171 "
Whakatane-Kawerau,Feb-08," 15,953 "," 4,998 "," 20,950 "
Whakatane-Kawerau,Mar-08," 19,702 "," 5,207 "," 24,909 "
Whakatane-Kawerau,Apr-08," 12,736 "," 2,801 "," 15,537 "
Whakatane-Kawerau,May-08," 9,624 "," 1,378 "," 11,001 "
Whakatane-Kawerau,Jun-08," 7,037 "," 1,089 "," 8,126 "
Whakatane-Kawerau,Jul-08," 8,968 "," 1,156 "," 10,124 "
Whakatane-Kawerau,Aug-08," 6,847 "," 1,128 "," 7,975 "
Whakatane-Kawerau,Sept-08," 8,659 "," 1,678 "," 10,336 "
Whakatane-Kawerau,Oct-08," 12,131 "," 1,759 "," 13,891 "
Whakatane-Kawerau,Nov-08," 11,037 "," 4,077 "," 15,114 "
Whakatane-Kawerau,Dec-08," 34,416 "," 3,779 "," 38,195 "
Whakatane-Kawerau,Jan-09," 70,541 "," 5,529 "," 76,070 "
Whakatane-Kawerau,Feb-09," 17,299 "," 5,822 "," 23,121 "
Whakatane-Kawerau,Mar-09," 14,250 "," 5,680 "," 19,930 "
Whakatane-Kawerau,Apr-09," 18,240 "," 2,718 "," 20,958 "
Whakatane-Kawerau,May-09," 10,899 "," 1,692 "," 12,591 "
Whakatane-Kawerau,Jun-09," 7,967 "," 1,266 "," 9,233 "
Whakatane-Kawerau,Jul-09," 9,182 "," 1,026 "," 10,208 "
Whakatane-Kawerau,Aug-09," 9,678 ", 821 ," 10,499 "
Whakatane-Kawerau,Sept-09," 9,738 "," 1,424 "," 11,162 "
Whakatane-Kawerau,Oct-09," 11,216 "," 2,323 "," 13,539 "
Whakatane-Kawerau,Nov-09," 12,202 "," 2,868 "," 15,070 "
Whakatane-Kawerau,Dec-09," 30,667 "," 3,867 "," 34,534 "
Whakatane-Kawerau,Jan-10," 51,371 "," 5,477 "," 56,848 "
Whakatane-Kawerau,Feb-10," 17,414 "," 4,892 "," 22,307 "
Whakatane-Kawerau,Mar-10," 16,258 "," 4,289 "," 20,546 "
Whakatane-Kawerau,Apr-10," 13,701 "," 2,713 "," 16,414 "
Whakatane-Kawerau,May-10," 8,342 "," 1,404 "," 9,747 "
Whakatane-Kawerau,Jun-10," 7,832 ", 854 ," 8,686 "
Whakatane-Kawerau,Jul-10," 7,906 "," 1,087 "," 8,993 "
Whakatane-Kawerau,Aug-10," 8,628 ", 885 ," 9,513 "
Whakatane-Kawerau,Sept-10," 7,588 "," 1,196 "," 8,784 "
Whakatane-Kawerau,Oct-10," 9,415 "," 1,907 "," 11,322 "
Whakatane-Kawerau,Nov-10," 10,198 "," 2,813 "," 13,011 "
Whakatane-Kawerau,Dec-10," 22,844 "," 3,826 "," 26,670 "
Whakatane-Kawerau,Jan-11," 48,610 "," 4,618 "," 53,228 "
Whakatane-Kawerau,Feb-11," 17,011 "," 5,415 "," 22,426 "
Whakatane-Kawerau,Mar-11," 17,584 "," 4,616 "," 22,201 "
Whakatane-Kawerau,Apr-11," 13,406 "," 2,642 "," 16,048 "
Whakatane-Kawerau,May-11," 8,048 "," 1,091 "," 9,139 "
Whakatane-Kawerau,Jun-11," 7,463 ", 897 ," 8,360 "
Whakatane-Kawerau,Jul-11," 8,303 "," 1,316 "," 9,618 "
Whakatane-Kawerau,Aug-11," 9,218 "," 1,038 "," 10,257 "
Whakatane-Kawerau,Sept-11," 8,470 "," 1,934 "," 10,403 "
Whakatane-Kawerau,Oct-11," 10,577 "," 1,874 "," 12,450 "
Whakatane-Kawerau,Nov-11," 9,719 "," 2,744 "," 12,463 "
Whakatane-Kawerau,Dec-11," 22,292 "," 3,226 "," 25,518 "
Whakatane-Kawerau,Jan-12," 23,114 "," 4,247 "," 27,360 "
Whakatane-Kawerau,Feb-12," 16,776 "," 3,984 "," 20,760 "
Whakatane-Kawerau,Mar-12," 14,073 "," 3,175 "," 17,248 "
Whakatane-Kawerau,Apr-12," 12,990 "," 1,774 "," 14,764 "
Whakatane-Kawerau,May-12," 7,824 "," 1,103 "," 8,927 "
Whakatane-Kawerau,Jun-12," 7,487 ", 612 ," 8,100 "
Whakatane-Kawerau,Jul-12," 9,161 ", 930 ," 10,091 "
Whakatane-Kawerau,Aug-12," 7,670 "," 1,022 "," 8,692 "
Whakatane-Kawerau,Sept-12," 9,117 "," 1,054 "," 10,171 "
Whakatane-Kawerau,Oct-12," 10,795 "," 1,935 "," 12,730 "
Whakatane-Kawerau,Nov-12," 9,924 "," 2,463 "," 12,387 "
Whakatane-Kawerau,Dec-12," 21,269 "," 3,434 "," 24,703 "
Whakatane-Kawerau,Jan-13," 39,758 "," 3,897 "," 43,655 "
Whakatane-Kawerau,Feb-13," 15,624 "," 4,223 "," 19,847 "
Whakatane-Kawerau,Mar-13," 16,939 "," 4,366 "," 21,304 "
Whakatane-Kawerau,Apr-13," 11,587 "," 2,937 "," 14,524 "
Whakatane-Kawerau,May-13," 8,472 "," 1,690 "," 10,162 "
Whakatane-Kawerau,Jun-13," 8,058 ", 968 ," 9,026 "
Whakatane-Kawerau,Jul-13," 8,913 "," 1,127 "," 10,040 "
Whakatane-Kawerau,Aug-13," 8,703 "," 1,377 "," 10,080 "
Whakatane-Kawerau,Sept-13," 10,446 "," 1,895 "," 12,340 "
Whakatane-Kawerau,Oct-13," 11,864 "," 2,394 "," 14,258 "
Whakatane-Kawerau,Nov-13," 11,549 "," 3,606 "," 15,155 "
Whakatane-Kawerau,Dec-13," 23,194 "," 4,861 "," 28,054 "
Whakatane-Kawerau,Jan-14," 48,073 "," 4,919 "," 52,993 "
Whakatane-Kawerau,Feb-14," 15,188 "," 4,794 "," 19,982 "
Whakatane-Kawerau,Mar-14," 15,886 "," 4,199 "," 20,085 "
Whakatane-Kawerau,Apr-14," 14,803 "," 2,515 "," 17,318 "
Whakatane-Kawerau,May-14," 9,057 "," 1,446 "," 10,503 "
Whakatane-Kawerau,Jun-14," 8,643 "," 1,064 "," 9,706 "
Whakatane-Kawerau,Jul-14," 10,320 "," 1,359 "," 11,679 "
Whakatane-Kawerau,Aug-14," 8,274 ", 937 ," 9,211 "
